subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB111615,2023-01-26,United States,North America,39,Female,Standard,15.49,2,Smart TV,PayPal,40,,
SUB111616,2020-10-15,India,South Asia,44,Female,Premium,22.99,3,Smart TV,Credit Card,68,,
SUB111617,2023-06-20,United States,North America,39,Male,Standard,15.49,2,Mobile,PayPal,35,,
SUB111618,2024-01-03,India,South Asia,36,Female,Premium,22.99,2,Mobile,Credit Card,29,,
SUB111619,2025-11-27,United States,North America,41,Male,Basic with Ads,6.99,1,Mobile,Gift Card,6,,2025-12-27
SUB111620,2023-08-06,Germany,Europe,46,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,34,,
SUB111621,2019-10-15,India,South Asia,59,Undisclosed,Standard,15.49,1,Game Console,PayPal,80,,
SUB111622,2020-03-09,South Korea,East Asia,21,Female,Basic with Ads,6.99,1,Laptop,Debit Card,75,,
SUB111623,2024-10-12,Mexico,Latin America,13,Female,Standard,15.49,2,Game Console,Credit Card,19,,
SUB111624,2021-08-26,Canada,North America,15,Female,Premium,22.99,4,Laptop,Credit Card,58,,
SUB111625,2022-01-03,India,South Asia,13,Female,Basic with Ads,6.99,1,Mobile,Credit Card,53,,2022-09-08
SUB111626,2023-09-18,United States,North America,20,Female,Basic with Ads,6.99,1,Mobile,PayPal,32,,
SUB111627,2021-10-10,Thailand,Southeast Asia,18,Female,Standard,15.49,1,Mobile,Debit Card,56,,
SUB111628,2018-08-17,India,South Asia,30,Male,Premium,22.99,3,Smart TV,Mobile Wallet,94,,
SUB111629,2017-03-11,Mexico,Latin America,47,Female,Standard,15.49,2,Smart TV,PayPal,112,,2019-07-26
SUB111630,2019-02-24,Mexico,Latin America,44,Male,Standard,15.49,1,Game Console,Credit Card,88,,
SUB111631,2024-06-06,South Korea,East Asia,27,Female,Basic with Ads,6.99,1,Streaming Stick,Debit Card,24,,
SUB111632,2025-03-06,United States,North America,29,Female,Standard,15.49,2,Mobile,Credit Card,15,,
SUB111633,2024-06-01,United States,North America,62,Non-binary,Standard,15.49,1,Laptop,Carrier Billing,24,,2025-06-04
SUB111634,2022-01-06,South Korea,East Asia,43,Male,Standard,15.49,1,Tablet,Debit Card,53,,2025-08-04
SUB111635,2020-04-01,South Korea,East Asia,38,Female,Standard,15.49,1,Game Console,Debit Card,75,,
SUB111636,2021-12-31,France,Europe,37,Female,Standard,15.49,2,Smart TV,Credit Card,53,,
SUB111637,2022-08-31,Spain,Europe,32,Female,Premium,22.99,4,Laptop,Credit Card,45,,
SUB111638,2021-06-27,Nigeria,Africa,62,Male,Basic with Ads,6.99,1,Mobile,PayPal,60,,
SUB111639,2025-08-28,Thailand,Southeast Asia,33,Male,Standard,15.49,2,Smart TV,Debit Card,9,,
SUB111640,2024-09-21,Spain,Europe,37,Male,Standard,15.49,2,Game Console,Credit Card,20,,
SUB111641,2022-11-02,United States,North America,14,Female,Premium,22.99,2,Laptop,Debit Card,43,,
SUB111642,2017-11-14,United Kingdom,Europe,27,Female,Standard,15.49,1,Mobile,Credit Card,104,,
SUB111643,2022-07-15,Brazil,Latin America,28,Female,Basic with Ads,6.99,1,Smart TV,PayPal,47,,
SUB111644,2025-11-05,Japan,East Asia,42,Non-binary,Basic with Ads,6.99,1,Mobile,Credit Card,6,,
SUB111645,2024-06-06,United States,North America,25,Undisclosed,Basic with Ads,6.99,1,Tablet,Credit Card,24,,
SUB111646,2023-01-22,Japan,East Asia,36,Female,Standard,15.49,1,Tablet,Credit Card,40,,
SUB111647,2025-09-21,India,South Asia,28,Male,Standard,15.49,2,Streaming Stick,Mobile Wallet,8,,2025-12-15
SUB111648,2023-04-25,India,South Asia,21,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,37,,2024-12-27
SUB111649,2021-10-12,Canada,North America,21,Female,Basic with Ads,6.99,1,Tablet,Debit Card,56,,2022-09-01
SUB111650,2019-02-22,United Kingdom,Europe,33,Male,Premium,22.99,1,Tablet,Gift Card,88,,
SUB111651,2017-11-03,South Korea,East Asia,37,Male,Standard,15.49,1,Tablet,Debit Card,104,,2019-05-06
SUB111652,2021-05-22,Japan,East Asia,33,Male,Premium,22.99,3,Mobile,Debit Card,61,,
SUB111653,2020-10-09,Japan,East Asia,25,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,68,,2026-02-20
SUB111654,2018-08-24,United States,North America,34,Female,Standard,15.49,1,Laptop,Credit Card,94,,
SUB111655,2023-06-08,Brazil,Latin America,31,Female,Basic with Ads,6.99,1,Smart TV,PayPal,36,,
SUB111656,2025-10-07,India,South Asia,22,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,7,,
SUB111657,2024-11-02,Mexico,Latin America,37,Female,Standard,15.49,1,Laptop,Credit Card,19,,
SUB111658,2018-12-29,United States,North America,59,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,90,,
SUB111659,2017-10-16,Egypt,Middle East,34,Male,Premium,22.99,2,Game Console,Credit Card,105,,
SUB111660,2023-12-04,France,Europe,17,Female,Standard,15.49,2,Tablet,Credit Card,30,,
SUB111661,2024-09-26,United Kingdom,Europe,55,Male,Basic with Ads,6.99,1,Game Console,Mobile Wallet,20,,
SUB111662,2025-02-06,India,South Asia,52,Male,Standard,15.49,2,Tablet,Credit Card,16,,
SUB111663,2022-11-07,United Kingdom,Europe,54,Female,Premium,22.99,1,Laptop,Credit Card,43,,
SUB111664,2019-10-20,Spain,Europe,35,Female,Premium,22.99,3,Streaming Stick,Gift Card,80,,
SUB111665,2024-03-30,Mexico,Latin America,25,Female,Basic with Ads,6.99,1,Smart TV,Carrier Billing,26,,
SUB111666,2023-12-01,Spain,Europe,24,Female,Premium,22.99,2,Streaming Stick,Carrier Billing,30,,
SUB111667,2025-09-08,Turkey,Middle East,50,Female,Standard,15.49,1,Smart TV,Credit Card,8,,2025-10-09
SUB111668,2022-06-15,United Kingdom,Europe,56,Male,Premium,22.99,3,Smart TV,PayPal,48,,
SUB111669,2020-07-12,Mexico,Latin America,24,Male,Premium,22.99,3,Game Console,Credit Card,71,,
SUB111670,2018-04-03,United Kingdom,Europe,13,Female,Premium,22.99,4,Game Console,PayPal,99,,
SUB111671,2020-08-24,Brazil,Latin America,35,Male,Standard,15.49,2,Smart TV,Mobile Wallet,70,,
SUB111672,2024-11-17,South Korea,East Asia,24,Female,Premium,22.99,2,Mobile,Credit Card,18,,
SUB111673,2022-11-12,France,Europe,26,Female,Standard,15.49,1,Smart TV,Credit Card,43,,
SUB111674,2022-12-29,United States,North America,32,Male,Standard,15.49,1,Smart TV,Credit Card,41,,
SUB111675,2023-10-08,United States,North America,41,Female,Premium,22.99,2,Mobile,Credit Card,32,,
SUB111676,2021-06-21,India,South Asia,25,Non-binary,Premium,22.99,1,Smart TV,Mobile Wallet,60,,
SUB111677,2023-08-03,Argentina,Latin America,37,Female,Standard,15.49,1,Smart TV,Credit Card,34,,
SUB111678,2023-09-30,South Korea,East Asia,34,Male,Premium,22.99,4,Smart TV,Debit Card,32,,
SUB111679,2026-03-27,India,South Asia,13,Male,Standard,15.49,2,Tablet,Credit Card,2,,2026-05-10
SUB111680,2024-03-31,United Kingdom,Europe,43,Male,Premium,22.99,1,Game Console,Debit Card,26,,
SUB111681,2023-04-06,United Kingdom,Europe,30,Male,Standard,15.49,1,Smart TV,Gift Card,38,,
SUB111682,2023-02-26,Italy,Europe,19,Female,Standard,15.49,1,Game Console,Credit Card,39,,
SUB111683,2020-01-19,Indonesia,Southeast Asia,26,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,77,,2025-12-25
SUB111684,2024-02-27,Canada,North America,38,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,27,,2025-03-07
SUB111685,2021-03-06,Canada,North America,36,Female,Standard,15.49,1,Mobile,Debit Card,63,,2026-04-14
SUB111686,2021-07-16,United States,North America,44,Female,Premium,22.99,2,Game Console,Carrier Billing,59,,
SUB111687,2024-04-24,India,South Asia,41,Male,Basic with Ads,6.99,1,Game Console,Credit Card,25,,
SUB111688,2023-09-22,Brazil,Latin America,20,Male,Basic with Ads,6.99,1,Tablet,Credit Card,32,,
SUB111689,2020-09-05,Mexico,Latin America,13,Female,Basic with Ads,6.99,1,Mobile,Credit Card,69,,
SUB111690,2024-06-28,United States,North America,37,Male,Premium,22.99,3,Game Console,Credit Card,23,,2024-10-19
SUB111691,2024-11-25,France,Europe,44,Female,Premium,22.99,3,Smart TV,Credit Card,18,,
SUB111692,2020-04-12,United States,North America,33,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,74,,2024-09-19
SUB111693,2020-08-12,India,South Asia,44,Male,Standard,15.49,1,Laptop,Credit Card,70,,2025-01-16
SUB111694,2024-05-08,India,South Asia,22,Female,Premium,22.99,3,Smart TV,Credit Card,25,,
SUB111695,2021-09-14,Canada,North America,31,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,57,,
SUB111696,2019-01-02,Spain,Europe,24,Male,Standard,15.49,1,Mobile,Credit Card,90,,
SUB111697,2026-01-06,South Korea,East Asia,45,Male,Basic with Ads,6.99,1,Smart TV,Gift Card,4,,
SUB111698,2020-12-25,Canada,North America,24,Undisclosed,Standard,15.49,1,Streaming Stick,Debit Card,66,,
SUB111699,2025-12-05,Germany,Europe,62,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,5,,
SUB111700,2022-07-08,United Kingdom,Europe,29,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,47,,2026-04-24
SUB111701,2023-02-03,Germany,Europe,46,Male,Premium,22.99,2,Smart TV,Credit Card,40,,
SUB111702,2020-12-01,United States,North America,29,Male,Standard,15.49,2,Game Console,Debit Card,66,,2023-03-21
SUB111703,2026-01-24,South Korea,East Asia,53,Female,Basic with Ads,6.99,1,Tablet,Debit Card,4,,
SUB111704,2022-01-16,United States,North America,52,Female,Basic with Ads,6.99,1,Tablet,Credit Card,53,,
SUB111705,2020-04-19,United Kingdom,Europe,31,Male,Basic with Ads,6.99,1,Mobile,Credit Card,74,,
SUB111706,2018-11-23,South Korea,East Asia,39,Male,Standard,15.49,2,Laptop,PayPal,91,,
SUB111707,2025-01-28,United States,North America,52,Male,Basic with Ads,6.99,1,Laptop,Carrier Billing,16,,
SUB111708,2024-04-13,South Korea,East Asia,39,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,25,,2025-08-12
SUB111709,2019-07-28,Mexico,Latin America,24,Male,Standard,15.49,1,Mobile,Credit Card,83,,
SUB111710,2025-07-30,Brazil,Latin America,36,Male,Standard,15.49,1,Smart TV,Debit Card,10,,
SUB111711,2022-03-14,United States,North America,26,Female,Premium,22.99,3,Smart TV,Credit Card,51,,
SUB111712,2022-05-25,United States,North America,37,Undisclosed,Basic with Ads,6.99,1,Smart TV,Debit Card,48,,
SUB111713,2024-05-10,India,South Asia,25,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,25,,
SUB111714,2026-03-24,Canada,North America,40,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,2,,
SUB111715,2023-02-05,Italy,Europe,13,Male,Standard,15.49,2,Mobile,Credit Card,40,,
SUB111716,2024-08-03,India,South Asia,21,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,22,,
SUB111717,2025-12-08,Spain,Europe,25,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,5,,2026-02-03
SUB111718,2025-07-08,Japan,East Asia,33,Male,Premium,22.99,2,Smart TV,Mobile Wallet,10,,
SUB111719,2024-07-18,Sweden,Europe,16,Female,Standard,15.49,2,Mobile,PayPal,22,,2024-12-26
SUB111720,2024-03-07,United States,North America,24,Male,Premium,22.99,2,Smart TV,Mobile Wallet,27,,
SUB111721,2025-03-30,Japan,East Asia,46,Male,Standard,15.49,2,Mobile,Credit Card,14,,
SUB111722,2021-11-10,Brazil,Latin America,47,Female,Premium,22.99,1,Laptop,Debit Card,55,,
SUB111723,2023-10-10,India,South Asia,13,Female,Standard,15.49,1,Smart TV,Mobile Wallet,32,,2024-07-15
SUB111724,2025-06-25,United States,North America,28,Female,Basic with Ads,6.99,1,Game Console,Debit Card,11,,2026-04-28
SUB111725,2020-03-09,United States,North America,52,Male,Standard,15.49,1,Streaming Stick,Credit Card,75,,
SUB111726,2022-02-22,United Kingdom,Europe,41,Male,Premium,22.99,4,Game Console,PayPal,52,,2023-05-29
SUB111727,2022-12-03,Mexico,Latin America,41,Female,Premium,22.99,1,Game Console,Credit Card,42,,
SUB111728,2020-04-09,Spain,Europe,43,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,74,,2020-12-22
SUB111729,2023-08-03,United States,North America,23,Female,Premium,22.99,3,Smart TV,Credit Card,34,,
SUB111730,2017-05-07,Italy,Europe,38,Female,Standard,15.49,1,Smart TV,Credit Card,110,,2022-06-19
SUB111731,2026-05-12,United Kingdom,Europe,42,Male,Standard,15.49,2,Smart TV,Credit Card,1,,2026-06-11
SUB111732,2022-12-07,Indonesia,Southeast Asia,37,Male,Basic with Ads,6.99,1,Mobile,PayPal,42,,
SUB111733,2019-10-22,United States,North America,30,Female,Standard,15.49,1,Tablet,PayPal,80,,2022-02-07
SUB111734,2023-05-19,Canada,North America,35,Male,Standard,15.49,2,Game Console,Debit Card,36,,
SUB111735,2024-09-09,Nigeria,Africa,21,Undisclosed,Premium,22.99,1,Smart TV,Mobile Wallet,21,,
SUB111736,2026-01-30,Canada,North America,43,Male,Premium,22.99,1,Mobile,Credit Card,4,,
SUB111737,2021-08-25,Germany,Europe,17,Female,Premium,22.99,3,Tablet,Credit Card,58,,
SUB111738,2023-07-01,India,South Asia,25,Male,Basic with Ads,6.99,1,Tablet,PayPal,35,,
SUB111739,2019-02-08,Spain,Europe,44,Female,Basic with Ads,6.99,1,Game Console,PayPal,89,,2022-10-05
SUB111740,2020-09-09,Japan,East Asia,39,Female,Standard,15.49,2,Smart TV,Credit Card,69,,
SUB111741,2021-02-13,United Kingdom,Europe,29,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,64,,
SUB111742,2016-05-08,Egypt,Middle East,13,Male,Standard,15.49,2,Laptop,Gift Card,122,,
SUB111743,2023-04-26,India,South Asia,35,Male,Basic with Ads,6.99,1,Laptop,Credit Card,37,,
SUB111744,2019-10-28,United Kingdom,Europe,27,Male,Basic with Ads,6.99,1,Tablet,Debit Card,80,,
SUB111745,2022-09-26,Nigeria,Africa,42,Female,Basic with Ads,6.99,1,Streaming Stick,Credit Card,44,,2023-12-03
SUB111746,2025-08-15,India,South Asia,29,Female,Premium,22.99,3,Streaming Stick,Credit Card,9,,
SUB111747,2021-08-19,United States,North America,13,Female,Standard,15.49,1,Mobile,Mobile Wallet,58,,2025-09-09
SUB111748,2016-08-24,India,South Asia,18,Male,Standard,15.49,2,Tablet,Debit Card,118,,
SUB111749,2023-03-22,France,Europe,30,Female,Standard,15.49,2,Mobile,Credit Card,38,,
SUB111750,2025-01-27,Italy,Europe,37,Female,Basic with Ads,6.99,1,Tablet,Credit Card,16,,2026-01-10
SUB111751,2025-12-14,United States,North America,20,Undisclosed,Premium,22.99,3,Laptop,Credit Card,5,,
SUB111752,2019-04-21,Brazil,Latin America,26,Female,Standard,15.49,1,Mobile,Credit Card,86,,
SUB111753,2025-10-03,Japan,East Asia,46,Female,Basic with Ads,6.99,1,Mobile,Carrier Billing,8,,
SUB111754,2025-10-13,Mexico,Latin America,50,Undisclosed,Standard,15.49,1,Tablet,Gift Card,7,,
SUB111755,2024-08-27,Mexico,Latin America,39,Female,Basic with Ads,6.99,1,Laptop,Carrier Billing,21,,2025-08-19
SUB111756,2023-06-22,Indonesia,Southeast Asia,32,Female,Standard,15.49,1,Mobile,Mobile Wallet,35,,2025-03-24
SUB111757,2024-02-19,India,South Asia,27,Female,Premium,22.99,1,Mobile,PayPal,27,,
SUB111758,2019-05-16,India,South Asia,43,Female,Premium,22.99,2,Smart TV,Debit Card,85,,
SUB111759,2026-02-21,Japan,East Asia,31,Male,Basic with Ads,6.99,1,Mobile,Credit Card,3,,2026-05-12
SUB111760,2025-09-20,United Kingdom,Europe,47,Male,Standard,15.49,1,Smart TV,Gift Card,8,,2026-01-11
SUB111761,2022-11-26,South Korea,East Asia,48,Male,Standard,15.49,2,Smart TV,Credit Card,42,,2025-04-19
SUB111762,2020-08-25,United States,North America,41,Female,Basic with Ads,6.99,1,Mobile,Gift Card,70,,2023-04-01
SUB111763,2026-05-25,United States,North America,29,Female,Basic with Ads,6.99,1,Game Console,Credit Card,1,,
SUB111764,2023-04-24,Argentina,Latin America,30,Male,Standard,15.49,1,Mobile,PayPal,37,,
SUB111765,2024-04-10,United States,North America,14,Female,Basic with Ads,6.99,1,Laptop,Debit Card,26,,
SUB111766,2026-04-10,Japan,East Asia,35,Female,Basic with Ads,6.99,1,Mobile,Debit Card,1,,
SUB111767,2019-09-09,France,Europe,34,Female,Standard,15.49,2,Smart TV,Mobile Wallet,81,,
SUB111768,2023-03-15,United States,North America,18,Male,Premium,22.99,3,Smart TV,Credit Card,39,,
SUB111769,2024-06-21,United States,North America,66,Male,Standard,15.49,1,Streaming Stick,Credit Card,23,,
SUB111770,2022-05-03,United Kingdom,Europe,43,Female,Basic with Ads,6.99,1,Mobile,Debit Card,49,,2023-09-11
SUB111771,2023-07-14,South Korea,East Asia,25,Female,Standard,15.49,2,Mobile,Credit Card,35,,2025-07-12
SUB111772,2025-05-18,India,South Asia,62,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,12,,
SUB111773,2018-03-21,Mexico,Latin America,29,Female,Basic with Ads,6.99,1,Mobile,Credit Card,99,,2026-01-22
SUB111774,2019-11-30,United States,North America,46,Female,Standard,15.49,2,Game Console,Debit Card,79,,
SUB111775,2023-01-29,United States,North America,37,Female,Basic with Ads,6.99,1,Laptop,Debit Card,40,,
SUB111776,2025-04-07,United States,North America,29,Female,Standard,15.49,1,Laptop,Credit Card,14,,
SUB111777,2021-02-18,India,South Asia,31,Female,Basic with Ads,6.99,1,Game Console,Debit Card,64,,
SUB111778,2022-03-10,India,South Asia,54,Male,Basic with Ads,6.99,1,Game Console,Credit Card,51,,
SUB111779,2024-10-20,Argentina,Latin America,47,Female,Standard,15.49,2,Tablet,Mobile Wallet,19,,
SUB111780,2020-12-20,United States,North America,34,Female,Standard,15.49,2,Laptop,Credit Card,66,,
SUB111781,2025-09-28,South Korea,East Asia,13,Male,Premium,22.99,3,Streaming Stick,Credit Card,8,,
SUB111782,2024-10-01,Japan,East Asia,39,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,20,,
SUB111783,2023-04-23,Spain,Europe,19,Male,Premium,22.99,4,Laptop,Mobile Wallet,37,,
SUB111784,2022-11-29,Brazil,Latin America,43,Female,Standard,15.49,1,Smart TV,Credit Card,42,,2024-01-15
SUB111785,2022-02-25,United States,North America,26,Female,Premium,22.99,3,Smart TV,Mobile Wallet,51,,2022-12-20
SUB111786,2022-05-07,Brazil,Latin America,28,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,49,,2025-12-28
SUB111787,2025-05-03,India,South Asia,27,Male,Premium,22.99,4,Mobile,Credit Card,13,,
SUB111788,2017-03-18,France,Europe,49,Female,Premium,22.99,3,Laptop,PayPal,112,,2025-10-24
SUB111789,2024-03-25,United States,North America,13,Male,Basic with Ads,6.99,1,Mobile,Credit Card,26,,2025-08-03
SUB111790,2026-02-03,Spain,Europe,45,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,3,,
SUB111791,2025-12-18,Brazil,Latin America,40,Female,Standard,15.49,1,Mobile,PayPal,5,,
SUB111792,2023-07-20,Mexico,Latin America,35,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,34,,
SUB111793,2019-10-02,United States,North America,30,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,81,,
SUB111794,2020-07-08,Mexico,Latin America,42,Female,Premium,22.99,2,Smart TV,Credit Card,71,,
SUB111795,2023-01-09,France,Europe,30,Male,Premium,22.99,3,Mobile,Mobile Wallet,41,,
SUB111796,2020-10-08,South Korea,East Asia,30,Male,Premium,22.99,1,Mobile,Mobile Wallet,68,,2026-02-24
SUB111797,2019-06-06,India,South Asia,36,Male,Premium,22.99,3,Smart TV,Gift Card,85,,
SUB111798,2018-12-16,United States,North America,58,Female,Standard,15.49,2,Smart TV,Credit Card,90,,
SUB111799,2023-01-05,India,South Asia,16,Male,Premium,22.99,1,Mobile,Debit Card,41,,
SUB111800,2025-08-17,France,Europe,42,Female,Premium,22.99,2,Smart TV,Credit Card,9,,2026-04-28
SUB111801,2023-05-05,United Kingdom,Europe,34,Female,Standard,15.49,2,Mobile,Credit Card,37,,
SUB111802,2023-12-22,Spain,Europe,33,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,29,,2024-02-13
SUB111803,2017-09-25,France,Europe,16,Male,Standard,15.49,1,Laptop,Credit Card,105,,2024-12-24
SUB111804,2022-02-25,Mexico,Latin America,13,Female,Premium,22.99,2,Game Console,Credit Card,51,,
SUB111805,2021-05-20,Mexico,Latin America,40,Male,Basic with Ads,6.99,1,Mobile,Credit Card,61,,2026-04-27
SUB111806,2024-07-12,Brazil,Latin America,19,Female,Basic with Ads,6.99,1,Game Console,Debit Card,22,,2025-07-23
SUB111807,2018-09-03,South Korea,East Asia,49,Male,Premium,22.99,4,Game Console,Debit Card,94,,
SUB111808,2024-07-14,United States,North America,22,Female,Basic with Ads,6.99,1,Mobile,Credit Card,22,,
SUB111809,2020-02-21,Canada,North America,43,Female,Standard,15.49,2,Smart TV,Mobile Wallet,76,,
SUB111810,2018-04-30,Indonesia,Southeast Asia,28,Female,Premium,22.99,1,Mobile,Credit Card,98,,2024-06-07
SUB111811,2022-08-06,South Korea,East Asia,27,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,46,,2025-12-16
SUB111812,2023-02-12,Australia,Oceania,24,Male,Standard,15.49,2,Smart TV,Carrier Billing,40,,2026-02-08
SUB111813,2024-08-04,Egypt,Middle East,41,Male,Standard,15.49,2,Smart TV,Credit Card,22,,
SUB111814,2017-09-05,South Korea,East Asia,45,Male,Basic with Ads,6.99,1,Laptop,Credit Card,106,,
SUB111815,2024-04-16,Spain,Europe,31,Female,Standard,15.49,2,Tablet,Gift Card,25,,
SUB111816,2022-07-31,Brazil,Latin America,43,Male,Standard,15.49,1,Laptop,Gift Card,46,,
SUB111817,2026-04-16,United States,North America,36,Female,Standard,15.49,2,Mobile,Credit Card,1,,
SUB111818,2025-01-11,United States,North America,18,Male,Basic with Ads,6.99,1,Smart TV,Gift Card,16,,
SUB111819,2025-06-27,United Kingdom,Europe,40,Female,Premium,22.99,3,Mobile,Mobile Wallet,11,,
SUB111820,2026-03-07,Germany,Europe,32,Male,Premium,22.99,3,Smart TV,Credit Card,2,,
SUB111821,2024-12-14,India,South Asia,13,Female,Premium,22.99,4,Game Console,PayPal,17,,
SUB111822,2021-01-06,Germany,Europe,30,Male,Standard,15.49,1,Tablet,PayPal,65,,2025-07-08
SUB111823,2025-10-01,Mexico,Latin America,13,Male,Premium,22.99,2,Smart TV,Mobile Wallet,8,,
